marked_states,fidelities
1,0.7915493796247853
2,0.011305108495571028
3,0.00976212165785764
4,0.007370676274660024
5,0.005722473439540938
6,0.004601462360602232
7,0.0038099526718260645
8,0.0032292689310295243
9,0.00278900776586927
10,0.0024459257015286627
11,0.0021723789101806097
12,0.0019500290783274919
13,0.0017663070287401218
14,0.0016123490540388163
15,0.0014817475899006759
16,0.0013697690338495795
17,0.001272849039290216
18,0.0011882579617829674
19,0.00111387369488409
20,0.0010480240654620842
21,0.0009893753509397868
22,0.0009368520309690168
23,0.0008895781003495146
24,0.0008468335271038468
25,0.0008080215192088215
26,0.0007726436181529699
27,0.0007402805363290494
28,0.0007105772618478457
29,0.0006832313701513931
30,0.0006579837709669723
31,0.0006346113229562238
32,0.0006129208938701084
33,0.0005927445490420391
34,0.0005739356277054074
35,0.0005563655231416105
36,0.0005399210247376965
37,0.000524502111633096
38,0.0005100201115703722
39,0.000496396156839171
40,0.0004835598832597735
41,0.0004714483290430418
42,0.00046000499885741146
43,0.0004491790651008787
44,0.00043892468364109386
45,0.0004292004054688339
46,0.0004199686690501935
47,0.00041119536084449236
48,0.00040284943361866153
49,0.000394902573943177
50,0.00038732891168341197
51,0.00038010476546913863
52,0.00037320841908506714
53,0.0003666199245172751
54,0.0003603209280461176
55,0.00035429451632115587
56,0.00034852507980817166
57,0.0003429981913787227
58,0.000337700498132121
59,0.00033261962480876206
60,0.0003277440873810947
61,0.00032306321560121034
62,0.0003185670834477499
63,0.0003142464465544258
64,0.00031009268582170697
65,0.0003060977565153939
66,0.0003022541422435755
67,0.000298554813279044
68,0.0002949931887594322
69,0.0002915631023537717
70,0.0002882587710330667
71,0.0002850747666249647
72,0.0002820059898695958
73,0.00027904764672592215
74,0.0002761952267061322
75,0.00027344448304033247
76,0.0002707914144954384
77,0.0002682322486912277
78,0.0002657634267732881
79,0.0002633815893173787
80,0.0002610835633527971
81,0.00025886635040391434
82,0.00025672711545927874
83,0.00025466317678680126
84,0.0002526719965216201
85,0.0002507511719604442
86,0.0002488984275026035
87,0.0002471116071837651
88,0.00024538866775340425
89,0.00024372767225171014
90,0.00024212678404573055
91,0.00024058426128824051
92,0.00023909845176615937
93,0.000237667788108323
94,0.00023629078332510953
95,0.00023496602665485709
96,0.000233692179694202
97,0.00023246797279145683
98,0.0002312922016839456
99,0.00023016372436183996
100,0.00022908145814253298
101,0.00022804437694091967
102,0.00022705150872218428
103,0.00022610193312481186
104,0.000225194779242555
105,0.00022432922355501662
106,0.00022350448799735975
107,0.0002227198381604386
108,0.00022197458161334684
109,0.00022126806634104645
110,0.0002205996792903342
111,0.00021996884501796323
112,0.00021937502443524547
113,0.00021881771364393252
114,0.0002182964428586168
115,0.0002178107754112916
116,0.0002173603068340957
117,0.0002169446640166084
118,0.0002165635044344063
119,0.0002162165154458787
120,0.00021590341365460827
121,0.0002156239443348841
122,0.00021537788091816968
123,0.0002151650245386067
124,0.0002149852036358466
125,0.00021483827361374624
126,0.00021472411655366078
127,0.00021464264098128007
128,0.00021459378168615982
129,0.00021457749959327837
130,0.00021459378168616004
131,0.00021464264098128017
132,0.00021472411655366067
133,0.00021483827361374637
134,0.00021498520363584655
135,0.0002151650245386066
136,0.00021537788091816968
137,0.00021562394433488404
138,0.0002159034136546084
139,0.000216216515445879
140,0.00021656350443440646
141,0.00021694466401660855
142,0.0002173603068340958
143,0.00021781077541129166
144,0.00021829644285861695
145,0.00021881771364393266
146,0.00021937502443524555
147,0.00021996884501796363
148,0.00022059967929033447
149,0.00022126806634104675
150,0.00022197458161334708
